latitude,longitude,source,frp,fire_id
2.51274,27.83768,MODIS,50.18,bd3e199c08008442f7b6092463f4df13
2.60292,27.99158,MODIS,76.4,641b665e883fd854d3e47dbdd8595fa0
2.6009,27.98516,MODIS,59.53,dd228683152a5bdeceb2e52cf9c6a259
3.41265,32.4148,MODIS,72.09,d39c0a5365625f0613e9b52484dfad53
2.75519,27.87333,MODIS,53.88,5fdef1b7267d22f060c52ae895cfc821
2.74053,27.68357,MODIS,70.46,5eaf2c04343e2710e2b62dce58fbd6a0
2.73637,27.67719,MODIS,55.29,6cea7c5908852691a54925ab1b9f563b
3.46495,32.40034,MODIS,69.47,c12745e2600591d1e0030ec0441be121
2.87373,28.31048,MODIS,96.76,38385ab73915fe706caa312252df03fa
3.58968,32.9969,MODIS,85.88,97a0ed90594ec160858fb997895c299f
3.45253,31.91793,MODIS,57.35,5550ea63db9e251a8064d01510c96d97
3.60362,32.89951,MODIS,119.66,0cd85518c3815aba8b079701014ccf34
3.79347,32.30395,MODIS,80.92,4baba5702e066a59b260f4cd7bcf015b
3.8492,32.50847,MODIS,322.23,3e1f5815db5cfda91d238341b379ca2d
3.85847,32.50706,MODIS,101.45,955e5bae6a5853b343d7b4e576d5659a
3.85705,32.49741,MODIS,77.43,38e1f93143549fb954cde31a062542af
3.87093,32.26571,MODIS,77.05,530d88e906b1070339e1bbf74a0ef7de
3.86951,32.25584,MODIS,73.4,b4c7fa902d09f7d7264c8c2fb77a1b70
3.88031,32.26434,MODIS,72.1,9872cb5d290ac0ca45e6410e3a881caa
3.87889,32.25447,MODIS,163.94,0f8a18d33b414522ba87159568ca2489
3.88478,32.25812,MODIS,73.82,ac568a5284e4737460b0689fcc3088ca
3.52367,28.96296,MODIS,104.15,4dc5e189c31602f7aa25f9c4e5ea21ca
3.52117,28.94653,MODIS,186.67,0db2dca0e43c997b8a6fa003977d964a
3.3794400000000002,27.75565,MODIS,55.3,101480fe70fe33b8c4381f055516b731
3.48588,28.2951,MODIS,50.97,245f793549fe01844e24bd6c6b4ec916
3.48674,28.29002,MODIS,57.08,8d5662416fb885061b71f565ecd49d58
3.59456,28.82892,MODIS,61.17,af3e40d1929f4f67ee3903ab121e01ec
3.4946,28.17428,MODIS,50.18,14bac08f41a9cfed89fe7b62047eb5c4
3.5072,28.17222,MODIS,74.62,c9788da53a3ebc9c046197c21b70ad4f
3.50434,28.1534,MODIS,99.99,a17719ded4e9b4071a05c7d8901cd6c1
4.18904,32.18447,MODIS,81.99,c20896757596bc793087f23384658406
3.6114,27.99285,MODIS,79.24,8b654898c4e066403a42e5792ed38728
4.3773,33.09996,MODIS,68.31,cee64124e75f882278b1af54441a04e7
3.61034,27.98814,MODIS,62.58,421669adc51cac29009b7caac85e334a
4.42063,33.27066,MODIS,60.11,b0c100228a687cd86e327358f7169deb
4.44259,33.29525,MODIS,59.1,4dcee3585bfa5d3a412be89534f7f302
4.44128,33.28617,MODIS,56.17,c6a17f2e0e44ca5b18bf1a1f0cd384b6
4.3894,32.92876,MODIS,95.89,b333a6b150e890812dec88ddb571b44d
4.38805,32.91949,MODIS,59.79,81fd55ff589937c3bbcd7b02743bc3c1
3.58199,26.76776,MODIS,52.12,bb814239f189f70297f6bc96d7b3bfc7
4.43924,32.26974,MODIS,66.94,68318393ed331f35a8509e2bbd4b1ca8
4.97484,34.17994,MODIS,54.76,81ff403c054bc6d831cd5d87b96485a6
4.93734,32.64003,MODIS,57.6,2824a293e6f87ccd191c1e43f2d4219f
5.20476,34.43552,MODIS,73.25,a86fad170125fe40dfcca639be895c1c
4.64803,30.58343,MODIS,87.68,ef8b54cbfc615bb79b965fe068eeee9e
4.79151,31.2755,MODIS,75.28,aac490ed6e6e98e5f0b462388b34ef66
4.99064,32.26028,MODIS,62.79,02981afce4424e9b04087407d1d1268e
4.99992,32.2589,MODIS,54.41,29a1568def7651c23339bcd4b45f493f
4.99849,32.24923,MODIS,67.65,b481ccd86c5588179012765fb0274404
4.79542,30.5488,MODIS,128.72,8ca52ddf6c1d04eea06b2db1ec9e7fd2
5.32493,33.72501,MODIS,50.58,fb2828422603d9c53de047510e3147a2
5.09819,32.16845,MODIS,88.34,7d04dc136cbec66654b60f08ebc4ad3f
5.10749,32.16706,MODIS,53.87,11d595159b9976c13e9b898d846c9861
5.36708,33.7644,MODIS,83.35,80fe19cfa666c511a9d4487077722d67
5.02339,30.0781,MODIS,86.77,f1ed0bdd06c21cd47d14d467fc4165a6
5.02743,30.07213,MODIS,56.32,68b17e6468c70965f028dbb6e985b476
5.1344,30.21044,MODIS,63.47,ca390b92c645127d036889148b93f452
5.90558,33.66732,MODIS,78.11,6e1d3f41eec4cf1fd7197e4b24695125
5.30251,29.10319,MODIS,73.97,443fb58a0511eff4e3d505dc3c73d215
6.06645,33.75908,MODIS,92.27,604a49a036d63d9d9653107c0c64b9ed
5.4464,29.51409,MODIS,129.65,901c1a558cc95d0c62b9bfb0c1eac83c
6.07401,33.6213,MODIS,104.68,aafae14cf94ff100e5297b2c18eca5ce
6.07273,33.61237,MODIS,100.11,7fdacd4925017b2e396ec7fc432da03a
6.08166,33.61106,MODIS,66.75,f05e9cf977a8a0dcc98cf56b049e8c49
5.48258,29.07801,MODIS,58.11,7c9710d30b1fc1ce5ea1eb896edeebde
5.4803,29.06308,MODIS,100.07,350c4d57a57cca3844c9be08915fd3c3
5.49163,29.06129,MODIS,170.77,ffdac6dd3e4a76521f8071a3c317b8db
5.48937,29.04642,MODIS,77.98,c7828454d2fd09d434045b9085861c41
5.50295,29.05947,MODIS,124.8,685d5e15d2e30799418198a7654f7bbd
5.5007,29.04453,MODIS,107.44,a6f9e027d64ccb2a9774cac3454680c8
5.42747,28.56124,MODIS,60.58,cd7008fdd52220b34e8190a9c8d5a535
5.5143,29.05777,MODIS,98.94,00a80d987c30aa20dcd2b53566838cd2
5.51205,29.0428,MODIS,148.92,22c341fb05b4470ad3f15fc4d6b9b4e4
5.51295,29.05106,MODIS,138.42,f818fcc18d283478a513e6ea4d2d16c9
6.22731,33.72342,MODIS,71,feae47d3455b76a25774c086a28e112b
5.44994,28.50027,MODIS,76.35,91d7e7511349d83f3631a63ee1959275
5.65491,29.74594,MODIS,109.02,deeb9c20f6483a8e6fca4b5887cb1ed7
5.65289,29.73272,MODIS,53.67,3df72ba91f779d2e7503ba949c2d0733
5.54645,28.891,MODIS,93.57,a022dc6d4b1677f182cfea29d3295d9c
5.54409,28.8756,MODIS,133.33,9c90148a5c237cd804ecf77abc4f4b10
5.55559,28.87386,MODIS,95.42,76e95aa9ed2f3b4ff8bba9cd343b7732
5.50919,28.49083,MODIS,101.63,8f4d9a70eb0fd2e687a9579884e180d9
6.39537,34.0674,MODIS,65.5,822cfb63d9be3684463126758b1f00d8
6.39409,34.05844,MODIS,59.83,7b97fb95cd490c20e32a1fae97c6d3a7
6.41454,34.07378,MODIS,90.03,457fe31bb532700b78302069d669d672
5.73402,29.06561,MODIS,71.52,e1a86f08e1e9eede371a5319ed758480
5.73175,29.05092,MODIS,62.91,8524dbc8553220d4cef3ca7ecd6a11ce
5.91146,30.15007,MODIS,67.25,619889e04288ec25a1f4fd9e0ee50ad0
5.7701,29.07504,MODIS,140.81,c855f0e4315acd9763a53febaf5f9821
5.78359,29.08794,MODIS,53.4,b1ff3be29436ec065444a99819b6afc8
5.78138,29.07337,MODIS,176.12,9d8e4c76f6f1d6d7d33e2ae299138d92
5.77915,29.05867,MODIS,53.34,b871bf790565915c9a00130c2851aae7
5.89724,29.69624,MODIS,64.94,4c38f43a2edf85132a93a3511cc1a136
5.84038,29.31413,MODIS,109.25,7ffed85abf8593392496cc93cbf79e08
5.83829,29.30008,MODIS,127.55,436890aa1e14ff7547c21653bac31300
5.83405,29.27171,MODIS,205.98,28488c17cdc5628c86fb88df56528add
5.7468,28.68846,MODIS,70.71,98794e9e8444ae3ab8a9780c03bcdfc3
5.65407,28.07253,MODIS,89.45,e4cef5aab7e6e68f808a212c220f9ac4
5.89139,29.70524,MODIS,58.12,027d96887bf32cf7e82766ac78de1833
5.84056,29.30885,MODIS,155.32,674a4067016c45304a98d7930590a110
5.83615,29.28065,MODIS,76.66,9cf96a1a337a063ff1e9127f0174d66b
5.83392,29.26642,MODIS,124.43,134f7c77d8ea880be4886a4ba5d839ed
5.78317,28.8686,MODIS,61.32,81a71cdf3f7305e66d72191b45d3d7b2
5.7564,28.69794,MODIS,60.15,75651c69fd8d8e98b1bfc0961017d981
5.65684,28.06694,MODIS,171.02,dcd03b80e7028c43f8abd7ff284bea6e
5.86046,29.29123,MODIS,88.72,f669391e38915cd8844e7047742cce38
5.80604,28.86492,MODIS,79.23,6fdd9f8fa26c2ad3765f6d81fb08bcad
6.08178,30.60306,MODIS,58.02,0dfea67b4fde623802b9caa62b0b73ce
6.08007,30.59165,MODIS,323.67,1a36c051e36533fdfc7c9f7b27900dfc
6.07835,30.5802,MODIS,91.63,525e885449e55b54ed0b89efe11a7677
5.67969,27.97216,MODIS,50.87,0567f16b1d7dab7063d86b34ee568ac2
6.0901,30.5901,MODIS,94.07,ca74ad42d3b2a6192171037d4c0a5b56
6.08839,30.57864,MODIS,50.08,81106f22ce06a3df2a930edc36495be4
5.72077,27.91014,MODIS,73.59,0256522e00669f7e924e68bec110dd16
5.71875,28.03246,MODIS,75.82,882eb9b134384d803fdf273e8694660d
5.72616,27.92101,MODIS,53.85,01da9e53dcab4d79971a32620fa81d1d
7.20158,37.49142,MODIS,56.04,65d04fe282b9e5e0fc4118a08b17db5b
7.20499,37.48417,MODIS,61.96,81efca2f87e51edae063bdf2a88c6c0f
6.63615,33.36881,MODIS,55.33,9b4ba59342d02a157b967b3c79b642d8
6.11899,28.87442,MODIS,88.89,d087e0f5fe1bab52606b823090bfaebc
6.13489,28.90262,MODIS,78.94,0988893d0288ed77bc6f504364593482
6.15291,28.94529,MODIS,57.8,7a881ef22df3d2059c133c747d6d181d
6.06342,28.3509,MODIS,229.07,a59d93f847291ea20cf82b7ef4d27ec5
6.06091,28.33428,MODIS,64.52,900cb30e46ab22f8b60728dde99154d0
6.15099,28.94039,MODIS,70.94,a4261f7da6eaf1f243d087218a1aadbc
6.07137,28.36135,MODIS,103.34,2baa032dbc6e012f59ac032197532afb
6.06876,28.34487,MODIS,374.89,8f37df83f8cf2d4bde357e17dbd5fa72
6.16437,28.87763,MODIS,231.91,b8454b855e4f1b73f09f41cd7a0a0a17
5.99284,27.78707,MODIS,50.38,f4354ba06ebe8b6cc7105f3b82ccf7e3
6.17802,28.89066,MODIS,60.52,dea1ddb3fd4ff23f0a819f0d9418a12c
6.17571,28.87577,MODIS,353.31,a446f77bcdf1f6e479f0a32c668d7a7e
6.17484,28.64111,MODIS,86.03,7e6ab737b6f6881f7bfac185ee685785
6.04436,27.3643,MODIS,195.5,149ffcd09ea3323ff37814215db70079
6.42683,29.30972,MODIS,113.03,9588a40826eda21a6ee9af23afd35ad1
6.28526,28.16227,MODIS,56.15,bd546bda07301416b20a39621c18e683
6.17177,27.25715,MODIS,75.01,4071fe6885c94dca09db2b88eb23f0c2
6.1702,27.25045,MODIS,55.85,67d55cc547893deeceb1768c6b3a19da
6.41554,28.48679,MODIS,50.15,6edb56f274fb708a2cf1559d80e8ab2b
6.457,28.24245,MODIS,220.18,2b9685b8ebd7cc40f0ee8421c1ae37c4
6.45443,28.226,MODIS,82.31,a0d382ba8151dc6d64f614d241e6626c
6.47146,28.25718,MODIS,56.39,e7c69ed5143de1307c0f8603a7d37950
6.46052,27.94553,MODIS,592.97,177aee80a37932f71b2cc50e1189b4eb
6.45782,27.92776,MODIS,281.83,4251fd3062cc1e1de3da0d6873853a62
6.45225,27.93965,MODIS,275.99,4c5597531c81e77e8b59dd88e0f3854b
6.46726,27.95546,MODIS,114.17,bbd539fcdacd3485ae0ea12f3a64a619
6.46445,27.93786,MODIS,517.27,0cda86e2ce5e071247990737ec063219
6.38014,27.08052,MODIS,237.99,362bd6a3bd819c9974f8270cbba5d177
7.18433,32.19154,MODIS,198.45,741ae4f08087eb128041da6a4fcc1f9f
6.41934,27.07423,MODIS,84.58,ab35d49f04994e91a8d9c6b07cc443d6
7.19372,32.20374,MODIS,72.54,a84ec014737cd74ed572224e2a0ad83f
7.19233,32.19436,MODIS,86.5,069cdfb2d6d8cb25563ae28580ac04e9
6.76943,29.28845,MODIS,60.24,c50a6ca5f1c7ef85b6dacac139b146b7
6.41941,27.09022,MODIS,85.38,adc43ad92af5fac553a8ea10cf8f169e
6.41613,27.06997,MODIS,61.43,775eb2c192564212d3c0f4fcfa8fc576
6.65811,27.18433,MODIS,97.03,b19d9fe322dcd93b2a7e59554d04b4a8
6.65495,27.16447,MODIS,67.25,6eea2e791c541fb7723f594eed481027
7.62147,33.30921,MODIS,63.07,c34bcf99c663c5e42e2fbf1744390229
7.12879,29.74994,MODIS,59.91,f009c5423269497d57400c1da512689b
7.12685,29.73736,MODIS,63.82,b0248b7e81c3afe04522a12f60021748
7.18523,29.59269,MODIS,52.47,366a5d659e1473558c3a29377c47b77e
7.18323,29.57983,MODIS,524.68,3a49c7eb4b06652c70251f3c82875883
7.18122,29.56696,MODIS,391.02,3c6149066d2d04c3f218d7a165de6d9b
7.17922,29.55405,MODIS,69.77,5463614098846e1e3b64c9d45f6c57ed
7.1958,29.59104,MODIS,180.14,6114514c2be85b666fde01f06f7f6bd5
7.19381,29.57818,MODIS,217.81,155e946a4da506d59bc5d2054c399256
7.19182,29.5653,MODIS,68.47,16f284d7c7fb640b6864252339f307ec
7.33076,30.26757,MODIS,178.13,cbcf425cff21dd724c94cc729a752f7c
7.33734,30.24285,MODIS,178,fb785da5b5258336bd8ed4dcd147c26a
7.59208,31.65411,MODIS,174.77,e0884408206bde87f5e3e83c247d07d5
7.59063,31.64436,MODIS,125.33,17013889406f1e88271f6389d09db5b5
6.81408,26.60583,MODIS,53.25,393fcf757f3db59428452a965a869f9a
7.71953,31.89506,MODIS,85.29,4e3e98b882e5abd900206506afd677d4
7.73159,31.78569,MODIS,186.88,23b553c35bf0e16a8e552625d23d6e7e
7.39915,29.11844,MODIS,61.38,7f70daae225c136c6b5580456920dbf0
7.79242,31.44089,MODIS,159.91,6db05f761ddc987f81751843d3f62a13
7.80178,31.43946,MODIS,82.56,c587a9fb209c1ca1e1a38616b56cfb5b
8.0669,32.05565,MODIS,100.92,65afc27d6800e1f9fadae52fc0972ade
8.2834,32.27688,MODIS,60.9,63dc1258ba1f0a5493a82f712b91448d
8.28206,32.26765,MODIS,64.18,4676cdb9793f5056ae3e48e6c22ff6d7
8.27533,32.22147,MODIS,62.5,bd52b1ecd6eb47a0829f8a9bc9e1d54b
8.28092,32.01514,MODIS,183.03,ad485f8533acaf82eb02a949e3a51390
8.33238,32.3014,MODIS,65.57,add7f62b0cfeed156448eb927fd6b8e4
8.33103,32.2922,MODIS,428.11,459aa0fdb35790bc6226ee9f64b9b4bb
8.32968,32.28299,MODIS,70.05,7bcad76bebc8e60800e3abc022775708
8.34006,32.29084,MODIS,489.13,88643171614ed07c182ee27ae3f87e6c
8.33872,32.28164,MODIS,314.48,2c2a280fd2a479c99edea44533086df3
8.28387,31.909,MODIS,87.52,505e8a615d23a6775fd97081d1a5ed39
8.3491,32.28949,MODIS,94.86,0c59eba6cefb14b532285829ca1331cd
8.34775,32.28028,MODIS,75.89,c35cafe381eecfa28d9210a66f2c0c40
8.34082,31.41166,MODIS,52.18,20d6c19be512884e27f599816c08ee66
8.38377,31.57471,MODIS,63.38,64bf5b87632d33b7d12bcb881b538238
8.52963,31.82413,MODIS,277.74,f4963233eb69acaff3ec7e3faaabf945
8.52822,31.81466,MODIS,251.24,3ca84fed14ff0187110c7c65b34e74fe
8.53878,31.82274,MODIS,97.79,397a41886ebd8bfbfa00edef49309cc7
8.72063,32.24694,MODIS,56.96,19d920f3c535ea83c4623a31ac07fd26
8.41348,29.05893,MODIS,55.53,accea469434f7180d7c7ab74aa4a95af
9.59002,36.02553,MODIS,138.82,df408d2a58af2bffbacf40cc74a65ad7
9.44173,33.67295,MODIS,202.01,a41c7b93f40567300b359aaf44a96bd4
9.44045,33.66386,MODIS,71.38,0ea1666da8df82d57ab1ccaddf14eaa2
9.4507,33.67164,MODIS,198.45,382b93938eb8310ee00605588cf0b2f5
9.83931,34.8702,MODIS,87.55,3bbf22d3ce8f088c26828a6905e5c6f7
10.22697,35.2262,MODIS,86.73,91b891237c967c76584778313f899494
10.27533,34.97195,MODIS,80.71,4d0025b10bef91daef6d13018659bfc6
9.58644,29.75051,MODIS,104.55,6a4eb71f6bafadf063aaae8539712c50
9.58446,29.74523,MODIS,53.49,0c2278c603f18f4bbafed7ff1948a0c0
9.62159,29.447,MODIS,85.39,676734af683be525d55599d6ba3c5dce
10.46435,35.1913,MODIS,71.97,b336a9ee2d8ab8f7dd52c785847fe50b
10.46975,35.19449,MODIS,52.99,9c9c5a4af826d99ee11c565afd5b75a2
10.48887,35.19188,MODIS,54.19,6a5b730a4ec81e18ed536044b6df1e1c
10.61705,34.57369,MODIS,59.3,29cbe1f1cdac7c4c48b9cf48392e20a2
10.93533,32.65484,MODIS,78.42,df6cd397a847e79d860dd3521364063e
10.59857,28.68423,MODIS,50.36,a186d0702360b90f55c16979956f9c9e
12.09797,35.71046,MODIS,137.73,f94af14dad046fd17467edecf82f3ba1
12.09604,35.70505,MODIS,65.32,84f077acdc488c7fbf5d4e1f7b8ee088
11.58987,30.46933,MODIS,121.23,1f8b459be428a7369e9a4c8f3569cd68
11.59927,30.46783,MODIS,61.66,ccd3874001b2aeb41a51f00eca56d318
12.52347,35.4683,MODIS,136.88,808312b3e0b379d8eba5cde6102fefb2
12.5253,35.47296,MODIS,59.15,f93c8f158b19eb77f70f60f438fcd5e6
12.52381,35.46149,MODIS,73.93,fbeade342dad247550a0f0a701382464
12.53377,35.4601,MODIS,87.81,3014ae5749e159f2c142437325e88854
14.14877,36.66513,MODIS,51.47,326b39f40978e3005de606f7ca85323d
-21.81592,35.20442,MODIS,50.55,4e0514a990aa70f7331ae8536ed4ad4f
-21.74008,35.17376,MODIS,53.07,b1047015fab6ad133f303b0e23c67914
-8.07901,38.25634,MODIS,58.21,9922efb77564a21dcb962dc6130cefd0
-7.88124,36.12299,MODIS,55.13,f1356167a18cffe7c27c11ef26ff8db3
-7.50195,37.03821,MODIS,61.96,5d723ecb5820cf41788fced9a461fe71
-7.49298,37.03689,MODIS,76.91,f9269a6d57f93d19966f4ccdb9d18e6e
-6.03296,36.36998,MODIS,70.1,39faccbe24225658f37f13dfde3144aa
-6.03425,36.36105,MODIS,97.27,aec2c10a4a8b825da5b41375a1bd2bdb
-5.38326,34.72818,MODIS,54.1,359ccb50a2c6d3be99ddf69d7195d2fc
-4.52543,37.6349,MODIS,50.56,aa1a500fcbecee772874ec22a0b3ae3c
-4.51619,37.633540000000004,MODIS,59.21,b8dfe683c6b3f0887e8e0bf760509a14
-4.51757,37.62399,MODIS,50.71,c49c0d407563a2424aa8277de0308c7d
14.24749,-14.48661,MODIS,60.7,c26918c5c9ac9d3599b72a1579029a22
14.17503,-15.21574,MODIS,225.24,e6640421db245d6d3a2c32b4224f3a17
14.17366,-15.20588,MODIS,197.7,b0b5fe2e9ce06e2afecff0576df5eea5
14.16576,-15.21707,MODIS,126.8,15cf160ddfc43cffa0d5a2b67ee9d7fa
14.1644,-15.2072,MODIS,67.45,d3e0d736652dd47aca47d4aada33432c
13.34611,-9.81617,MODIS,51.31,5ee28f4fd113856f72977739df9e6c21
12.79158,-11.81773,MODIS,105.84,e40a553dbe16f54ef2c75792b9277354
12.5196,-10.59671,MODIS,58.34,930ae692b6e23725a4e995d52bd256cd
12.5178,-10.58528,MODIS,80.43,6be513913dee9e5e471e255e1156607d
11.91426,-9.52935,MODIS,79.44,e1f158250cf571a605ee8ae07f1f50f8
11.91294,-9.53614,MODIS,57.94,3ea646f95ee4186871a3d7042f524ef8
9.58614,-3.79898,MODIS,52.17,d950c2a9e8c59c22637a09bf21e85bdd
10.07237,-8.69284,MODIS,57.61,9e8c94cdf956ce34e5bfadcc8b4d0c00
8.82786,-4.15407,MODIS,109.26,6a95da91338686af3ae861b5a851173b
9.66305,-9.30049,MODIS,90.64,400430829c55217b509787eaa7507898
9.66702,-9.3063,MODIS,57.25,05d36fa16d82c7fe67d83b2956a6288f
8.82752,-4.16083,MODIS,117.53,d845e0cc813de8d0f8c5a3f842591515
9.02366,-9.33511,MODIS,76.32,8a3883b6d230f4e4b05209b061075577
8.22651,-8.25163,MODIS,50.66,ab21fcc96b0eccd5864aab73f8e47a69
8.00848,-7.11346,MODIS,96.43,78ca1fdf50b22f99ce42e3f509c9f8dd
8.00573,-7.12064,MODIS,51.06,f1a28188d7aec74b98b17fd7590a9d6d
-25.03619,145.74083,MODIS,132.33,b628816c7d73ccb3b114a33ff5dc188f
-25.03365,145.73535,MODIS,110.39,e237f36f81355bf8ae1c2f3ee41ec162
38.71757,-0.73907,MODIS,50.92,41a29c5366495d03340343e617bdd269
45.2182,29.59473,MODIS,54.04,89b760d947243cd9d4494c32537995de
45.21647,29.57562,MODIS,64.07,f0c3677e0ff5efb5bcbdf309614f53ba
4.36427,19.57255,MODIS,143.6,7568ee9a8ff326814b9086dae0343177
4.36479,19.56797,MODIS,122.49,18616505dfceb2eebdb928a067065169
4.46954,19.43247,MODIS,64.79,1521a2f522778f5a9debcf157a1ac3e2
4.47318,19.42392,MODIS,76.16,a35f38ec8c8cdd55a9d3d0a6dad67eb4
4.57088,19.37314,MODIS,59.42,55d6406b85c1535603053b53b4276587
4.57736,19.40575,MODIS,58.09,95827cc1e9aef8a3f14ad67fb784585d
4.57247,19.36831,MODIS,52.13,01a4e6c9697ba6a011783cf1eba08a0e
4.52451,15.67738,MODIS,107.96,ff9ec9324a3fb45a6a8ea836ed5f1a83
4.52727,15.6894,MODIS,67.08,2bc4323f23b5c4f36777cbd3a323d703
4.52467,15.66997,MODIS,56.41,5f7c7b8aedb80d3d3064c2b5d4f50f70
4.98041,15.28773,MODIS,101.04,e131e27bc1bd4e412f2309cae37143a6
5.01877,14.98489,MODIS,53.13,9e7f947c36996636f9df335b40c1364a
5.18655,15.36329,MODIS,123.73,0bb4a2d523ae206d6860422b1cf7fa74
5.19048,15.37467,MODIS,63.01,50719e39c097139e6a1ddbccbb223648
5.18804,15.35598,MODIS,58.11,c8ead68c9f381ca0d8f88d8de9d28fa4
5.57921,15.06954,MODIS,63.28,941b801d3e6fa9143d4233f2f73e1f43
5.62712,6.8717,MODIS,94.62,658cb352aec8582a95b2d0222462535a
6.46317,10.96201,MODIS,70.26,08a3872a340dfba1b4a31637b97b6e05
6.55425,7.91815,MODIS,119.43,2e3e04f0777cf280ccea87875ba785ed
6.72617,8.65985,MODIS,64.65,de34eb5510cea088c0d41f00defc876b
6.58121,7.09666,MODIS,117.77,13b891b5f795a52479d04b64f2337c48
6.83716,7.01936,MODIS,80.68,1b41e31518019735e521f1a421efaba4
7.11737,8.05668,MODIS,61.15,8d786809aae42d4b9f9e17c99976ec6f
6.94701,5.36196,MODIS,58.49,0a42cd6566ae2ede0ba070e3bb59f06b
8.09542,12.76175,MODIS,234.47,cebd8c454af922dde1bd5c842256fbaa
8.09361,12.74825,MODIS,57.05,8a5f595f4d5a1f830bfcd97e0ad67fd2
7.50143,8.48211,MODIS,53.75,f65e7d6220916d042b03d0a51d2dc73f
7.50013,8.47314,MODIS,58.64,427e4a1b30a15d46d74a1aa38087aa2e
8.10618,12.76025,MODIS,88.88,57674002e5b7e0a105cc0b7b8247829e
8.10436,12.74677,MODIS,73.36,b50318514bbdcd83ba4b9250e77eef7d
7.49552,8.1244,MODIS,54.42,00b0aa592aff8650192dadc2dc1bad6c
8.13228,12.58868,MODIS,68.38,044295929ecbeeb0d25b97f5e7a1afa7
8.14637,12.61339,MODIS,52.08,6927fd23b2bb3021defa5f15b212d423
8.14463,12.60023,MODIS,104.81,c26ddf60d7b40acef866c9c02673461e
8.14289,12.58707,MODIS,113.94,48b2cf1325a05653e35386c041221983
7.5936,8.35204,MODIS,54.31,4305b98af84050ffa05bd9262a24235b
7.59842,8.06928,MODIS,124.46,51076fd7c180965078ce6f7396b3a92e
7.76486,8.90701,MODIS,110.4,872e072c8c6b3eee21627c2b9c5b40cf
7.86398,8.50494,MODIS,84.63,21058ef7c8afb80dbe846268511dd743
8.66571,14.31596,MODIS,54.32,4d8ad198dbf03a7746d9273017956caa
8.18853,7.07073,MODIS,56.12,39c620f1e6c9aab9ff14f7b7276c337d
7.86532,-0.54463,MODIS,65.05,fc9660d7f774b757229aae3b0848c64a
8.00067,-1.26046,MODIS,53.88,9bd5fe4786b10ba353c173f1a0fa41cb
8.00509,-1.26878,MODIS,53.89,21a841e6db34df1aff2a89101230a4de
8.12744,-0.95954,MODIS,56.39,edca4083d03223ceaa12847dda5c4198
8.20327,-1.00886,MODIS,85.38,94811144b72483c2615d4923d7a772c2
8.20896,-1.01381,MODIS,93.06,3e464615154f8039fd586a88cd742cb2
8.37854,-0.30475,MODIS,105.8,8b49386c06c5d50154e93a24419636a7
8.17256,-1.73561,MODIS,209.85,1df39a37bb0ddf6cbfff10ba222843c0
8.37924,-0.28088,MODIS,51.31,87cc2af3d3617c915a7e7988d5cad75e
8.37393,-0.31131,MODIS,81.94,14713ca1d7eecb1852ee57d483fc0d04
8.17416,-1.74378,MODIS,206.15,b1afcc375ba5b01f6e5db6770881963b
8.54434,-0.40832,MODIS,52.35,9d7aabeb23ae7110ab15eda6232bd0a4
8.7037,-0.19452,MODIS,140.96,c42837a6d9c7b47b53675a30eb060a6e
8.63243,-0.62591,MODIS,61.43,13dab801a6dcaeda1e0e2626a2ef3c82
8.70485,-0.16873,MODIS,55.83,6ae1c76563512b46b8cdb7e96d941362
8.69981,-0.19803,MODIS,126.93,2f5b51048fe4cedeebf4a0c0fc2dbdf3
8.55819,-1.50968,MODIS,61.02,27424d5b62c0fde9fb82df08cc9a30ee
8.48501,-1.93962,MODIS,62.76,a92e9a8e3199356797d57811d162a411
8.56186,-1.51788,MODIS,63.27,9be7e790f2ee93b65b10fcaa46e157bd
8.86944,-0.20455,MODIS,56.86,2981198508d4b064247853cd9a150a55
8.87534,-0.52213,MODIS,55.35,5a0d4a8fe73ac4003bedaf3d5a036a62
8.95757,-0.31657,MODIS,90.45,7a5f616f65071f88493c260e4a2d08fb
8.95398,-0.32261,MODIS,59.51,1e1f4e300235681ac587389ca23c4daa
9.01008,-0.27114,MODIS,92.62,331994f5b6f1ae917911c336278a1b22
9.01128,-0.24616,MODIS,65.96,8bbc5343562b9c0ae3593a2418441c3b
9.00611,-0.27537,MODIS,65.3,f295a1ad89f1241c38c536473bd05889
8.76456,-2.22444,MODIS,60.1,714e010a2a887eab61a4a23fde2bb975
10.32122,5.79906,MODIS,90.03,5ff03e7b864204132a4458a02daff497
9.32952,-0.7025,MODIS,51.94,ee6b1027b73b83f8bb33f34f31cee86a
9.48329,1.1e-4,MODIS,72.59,c131d47dd7c7f06aed71384edb2ce735
9.46939,-0.17063999999999999,MODIS,58.78,dd6bac669d11a523a602061f72ebd750
9.44971,-0.56406,MODIS,87.76,667dc8bbecb02d046d6e853135d81524
9.46063,-0.57321,MODIS,87.63,63b62c2679462c389d0c5d4dad7e5380
9.39932,-1.30449,MODIS,87.69,f4a4b14478d03750fb1b0eb696724d73
9.55346,-0.49545,MODIS,51.85,595e043bde0b3b7c7c8d6c5a17b58ca5
9.38863,-1.30677,MODIS,75.66,56e0f278a458344ec2259f2b1c43fd92
9.33914,-2.27753,MODIS,82.03,4adc137c2447aabba190e04eb9554be6
9.72899,-0.08351,MODIS,64.99,3255fb7938bc4ef14255b775d0540e4e
