lei_alias,ald_alias,score,lei
southwesternelectricpower co,southwesternelectricpower co,1,R64UBJHEC74EB3HGQ410
southerncaliforniaedison co,southerncaliforniaedison co,1,9R1Z5I36FERIBVKW4P77
senecapowerprts lp,senecapowerprts lp,1,549300KEZ5B5DYBH0K10
sunedison llc,sunedison llc,1,549300T6Z40VTQ79XL91
sidrichardsoncarbon ltd,sidrichardsoncarbon ltd,1,ITDG1KW0ZOULDDI2BP49
shellwindenergy inc,shellwindenergy inc,1,549300CPDQEMFP5MHD79
sierrapacificpower co,sierrapacificpower co,1,QB888G5GSVGE1LD1WV84
sunecorcoranspowner llc,sunecorcoranspowner llc,1,549300TWUYETROGYXV39
sunesolanospowner llc,sunesolanospowner llc,1,5493001GG6R9USNUJV68
sunewascospowner llc,sunewascospowner llc,1,549300TJQ77YQZEHVG21
stateofwisconsin,stateofwisconsin,1,549300VTAT608CNZ5827
sunflowerelectricpower corp,sunflowerelectricpower corp,1,54930000XW28D8KI5603
southwesternpublicservice co,southwesternpublicservice co,1,OL6FE7QD5EQ3DOYEO258
sandiegogaselectric co,sandiegogaselectric co,1,KNIRVXKVNJJ4P8OTMS63
sentinelpeakresscalifornia llc,sentinelpeakresscalifornia llc,1,549300GWDZE4AMMGFI28
shelbycountyenergycenter llc,shelbycountyenergycenter llc,1,549300C5XETBQAEFDL43
suncokeenergy inc,suncokeenergy inc,1,1KF1J2NXQE2PI0QOB943
solarstarcoloradoiii llc,solarstarcoloradoiii llc,1,549300OXJ46CJ5TJDJ50
southstreetsolar llc,southstreetsolar llc,1,549300IQQE0PV9QBGV27
seminoleelectriccooperative inc,seminoleelectriccooperative inc,1,549300JM2J6RABTTMJ05
saintgobainabrasives inc,saintgobainabrasives inc,1,529900VZGU89R23OL170
solarstararizonaii llc,solarstararizonaii llc,1,549300ZWOLHTOA7TCF96
siemensgamesarenewableenergy inc,siemensgamesarenewableenergy inc,1,549300LFSTKY8UF5EX72
sasinstitute inc,sasinstitute inc,1,54930038Z4LRJWWZ1746
sclandfillenergy llc,sclandfillenergy llc,1,254900RNPOB46UA3IM47
semassprtship,semassprtship,1,549300NTWZ176551UM58
sacramentopvenergy llc,sacramentopvenergy llc,1,549300LEKXTE6STA1853
srarlingtonii llc,srarlingtonii llc,1,549300H2RIMWNEYO4B42
sxlandfillenergy llc,sxlandfillenergy llc,1,2549000KO1NP5R0FQ814
sabert corp,sabert corp,1,54930029JPYBTHDWT603
sabinecogen lp,sabinecogen lp,1,5493005X8PZJ486XT941
saddlebackridgewind llc,saddlebackridgewind llc,1,549300PQIKZOJGY22Y19
sagebrushpowerprts llc,sagebrushpowerprts llc,1,549300NQWU2Q8315D527
sandycreekenergyassocs lp,sandycreekenergyassocs lp,1,6EDP2OJFZ8EYLB7G4Y03
santarosaenergycenter llc,santarosaenergycenter llc,1,549300Q80PY7WS6Y5895
sonomacountyjuniorcollegedistrict,sonomacountyjuniorcollegedistrict,1,549300C1BQ28FZTVYK25
saranacpowerprts lp,saranacpowerprts lp,1,54930065VIUIZKJOTU58
sauderwoodworking co,sauderwoodworking co,1,549300WZN5FB5S5HT405
scrubgrassgeneratingco lp,scrubgrassgeneratingco lp,1,549300ULMR4GN45IFT81
seadriftcoke lp,seadriftcoke lp,1,GOKX07FPCPJ0HZJZ3M26
senecagen llc,senecagen llc,1,549300PLVQT562N5C217
senecasustainableenergy llc,senecasustainableenergy llc,1,5493008Z2W2TZHWY3I57
sevillesolarone llc,sevillesolarone llc,1,5493008PKU7QDSBKVJ73
sevillesolartwo llc,sevillesolartwo llc,1,549300BWFDZUFDCS6N30
sewardwind llc,sewardwind llc,1,549300U7R5D1NCCULJ18
shadyhillspowerco llc,shadyhillspowerco llc,1,549300G83QTPAN1MZB75
shaftersolar llc,shaftersolar llc,1,549300TIZKFNMIDHRT19
shannonwind llc,shannonwind llc,1,549300043GGXZUTUJB19
sherbinoiiwindfarm llc,sherbinoiiwindfarm llc,1,5493008XRT3M8HRHJ259
sierranevadabrewing co,sierranevadabrewing co,1,549300HOE5MGZUDLWC53
sigmoncatawbafarm llc,sigmoncatawbafarm llc,1,549300JDRKKEMLC6F285
signalhillgenerating llc,signalhillgenerating llc,1,549300XPXR84QJZB8843
signalhillpetroleum inc,signalhillpetroleum inc,1,549300GW93VYYZQHU856
sikorskyaircraft corp,sikorskyaircraft corp,1,54930054HRQM5ZB1WZ32
silverstaripowerprts llc,silverstaripowerprts llc,1,549300F8IJNJA460W527
silverstatesolarpowersouth llc,silverstatesolarpowersouth llc,1,549300O8EK8EX5A9GR92
sinclairoil corp,sinclairoil corp,1,P5U4D6IAQFGEUF6ORT87
smokyhillswindprojectii llc,smokyhillswindprojectii llc,1,549300BLKY464HMW2660
snyderwindfarm llc,snyderwindfarm llc,1,549300LS2Y71DG7CNT31
somersetoperatingco llc,somersetoperatingco llc,1,549300OHGU3HM1B75017
sonocoproducts co,sonocoproducts co,1,GKOMIK4RDJGHEF0VNP11
southatlanticservices inc,southatlanticservices inc,1,549300HTMR4ZP0ETGB70
southforkwind llc,southforkwind llc,1,213800GC94QMFXHM4Q03
sixtwoskeightme llc,sixtwoskeightme llc,1,549300PZDPXJZWLM3949
springfieldsolarone llc,springfieldsolarone llc,1,549300BMAOHIH4CMXW22
sprucemountainwind llc,sprucemountainwind llc,1,5493002LIXEJGWQMR643
stjosephenergycenter llc,stjosephenergycenter llc,1,5493001ZLJ8H5HCEBY83
stolafcollege,stolafcollege,1,549300021F5ZT3XPEC98
stephensranchwindenergy llc,stephensranchwindenergy llc,1,5493008EYXSUGRK3K344
sterlingpowerprts lp,sterlingpowerprts lp,1,549300OL8ZLX5NR8PY77
sugarrunsolar llc,sugarrunsolar llc,1,549300CT3R2SSM3IB098
summitfarms llc,summitfarms llc,1,5493002SRB7QBRH3VG14
sunharvestsolar llc,sunharvestsolar llc,1,549300ISUG5Y83C6OD36
sunburygen lp,sunburygen lp,1,549300MPQC3W7L22CV77
siemensgovttechnologies inc,siemensgovttechnologies inc,1,5493000JNDGXGW3KMY65
scjohnsonson inc,scjohnsonson inc,1,549300Q5TI70V55VNY77
shellchemical lp,shellchemical lp,1,549300H40C1OXL2BDO74
tiwagtirolerwasserkraft ag,tiwagtirolerwasserkraft ag,1,529900P1JL15TFXFZ679
transcanadaenergy ltd,transcanadaenergy ltd,1,5493006YG7CTPEZTDU04
thoroldcogen lp,thoroldcogen lp,1,5493006P7YFG1G533818
tolkoindustries ltd,tolkoindustries ltd,1,549300B808DC4IISJQ58
teplarnybrno as,teplarnybrno as,1,3157001S8LZEWTVQ8O14
total sa,total sa,1,959800Z039Y7YCY23558
turunseudunenergiantuotantooy,turunseudunenergiantuotantooy,1,743700LL6H8VGZRPIJ55
teollisuudenvoimaoyj,teollisuudenvoimaoyj,1,743700LQ48IZBTZN4S52
tuuliwattioy,tuuliwattioy,1,7437000IHDOKEPIQ6F72
tornionvoimaoy,tornionvoimaoy,1,743700IQKAVFE6N12B58
thyssenkruppsteeleurope ag,thyssenkruppsteeleurope ag,1,549300QGIICV4ZFTKX83
trianelkohlekraftwerklunengmbhcokg,trianelkohlekraftwerklunengmbhcokg,1,529900C3SEOTL5K7X952
trianelwindkraftwerkborkumgmbhcokg,trianelwindkraftwerkborkumgmbhcokg,1,529900Q1V2Z24FCUD428
tadaswindenergyprivate ltd,tadaswindenergyprivate ltd,1,335800K5C8X137UIYG85
torrentpower ltd,torrentpower ltd,1,335800DJYYJQGAH3OX89
tullynamoylewindfarm ltd,tullynamoylewindfarm ltd,1,635400A5Y9IVE91GEL36
tosoh corp,tosoh corp,1,529900YSLFVJF2MDBX02
termoelectricademexicalisderlde cv,termoelectricademexicalisderlde cv,1,549300E436KS01O64295
tacnasolarsac,tacnasolarsac,1,959800SYBX6G2GFZ7954
tauronwytwarzanie sa,tauronwytwarzanie sa,1,259400X57R6RG5H75158
tierraatomizada sa,tierraatomizada sa,1,959800957U092YMMS542
termosolaralvaradosl,termosolaralvaradosl,1,95980020140005657508
termosolarmajadassl,termosolarmajadassl,1,95980020140005671185
tebareolica sa,tebareolica sa,1,529900DA5FKLSMEZOY25
termosolarpalmasaetillasl,termosolarpalmasaetillasl,1,95980020140005671088
tarragonapowersl,tarragonapowersl,1,959800WHJUST8C8N1553
termesolfivenull sa,termesolfivenull sa,1,95980020140005397645
termosolarborgessl,termosolarborgessl,1,959800Z9CS9WDHMMGG76
torraspapel sa,torraspapel sa,1,95980020140005007511
tneiservices ltd,tneiservices ltd,1,213800GXW7G7KV7WY304
todmordenmoorwindfarm ltd,todmordenmoorwindfarm ltd,1,213800DU4R1TW52IS911
threenullonechestnutsolarng llc,threenullonechestnutsolarng llc,1,549300W1FO1W6WH1TN98
threefivenullclarksolarng llc,threefivenullclarksolarng llc,1,549300UPB6PORZBHPD81
tesla inc,tesla inc,1,54930043XZGB27CTOV49
tennesseevalleyauthority,tennesseevalleyauthority,1,549300HE1ISW43LNKM54
turlockirrigationdistrict,turlockirrigationdistrict,1,5493001J7IGC81HEQJ12
tampaelectric co,tampaelectric co,1,WS423EPRKJIIJUITXD73
talentexas llc,talentexas llc,1,549300H8PMT8TQ6JNZ19
talenmontana llc,talenmontana llc,1,549300U1UJYDMKXTE537
tucsonelectricpower co,tucsonelectricpower co,1,YLF139GXSRKPBBTNZL03
tesororefiningmarketing co,tesororefiningmarketing co,1,549300DCZE5ICX0ZNE46
truckeemeadowswaterauthority,truckeemeadowswaterauthority,1,549300GC367BYY1WT202
thegeorgewashingtonuniversity,thegeorgewashingtonuniversity,1,5493002S4P5IVD462L47
txlfgenergy lp,txlfgenergy lp,1,549300NZ25CKMJ25Q847
transaltacentraliagen llc,transaltacentraliagen llc,1,549300X4AGRIQMIMRN77
tahighdesert llc,tahighdesert llc,1,549300QWKV8TWTUFJB14
tpwpetersburg llc,tpwpetersburg llc,1,5493008ENG0EE19T3J19
txjumboroadwind llc,txjumboroadwind llc,1,549300JYYRZXC9RD7X33
tenaskafrontierprts ltd,tenaskafrontierprts ltd,1,549300MGC36II4PF6U49
tenaskaalabamaprts lp,tenaskaalabamaprts lp,1,549300YDVWHH8YG7G813
tenaskapennsylvaniaprts llc,tenaskapennsylvaniaprts llc,1,5493009RLS3DDWXOG310
tesoroalaskaco llc,tesoroalaskaco llc,1,549300Z6JHM3XWR0MN81
tesororefiningmarketingco llc,tesororefiningmarketingco llc,1,5SVUSJCJEGW4JRRD2K36
tpcgrp llc,tpcgrp llc,1,5NP1ZPWP344SDUMZHE13
themethodisthospital,themethodisthospital,1,549300Y1E42JLBRENF23
thermonoonebenullone llc,thermonoonebenullone llc,1,549300LP14ZPXF2LJL45
thunderranchwindproject llc,thunderranchwindproject llc,1,549300N3QGWLZDT3O369
ticonapolymers inc,ticonapolymers inc,1,549300QLDS937N6WKM57
tiltonenergy llc,tiltonenergy llc,1,549300ZQB8EN4NHV1M34
tivertonpower llc,tivertonpower llc,1,O6OWU4LAJ1EME6EO8V70
tollandsolarng llc,tollandsolarng llc,1,549300XK2NXS75NAV823
torrancerefiningco llc,torrancerefiningco llc,1,5493000Q2I2HSGQS8Z16
torrecillaswindenergy llc,torrecillaswindenergy llc,1,549300ZPRKLRDZZJA693
transamericapyramidproperties llc,transamericapyramidproperties llc,1,5493004MX01X1NU9CG21
trinityhillswindfarm llc,trinityhillswindfarm llc,1,5493000MNMDTON0OP510
troyenergy llc,troyenergy llc,1,5493002OYHGM1KYV0I60
twinriverspaperco llc,twinriverspaperco llc,1,549300WE2RQME0K69W57
thewestervelt co,thewestervelt co,1,549300YSBMQY6FUSXH72
upmkymmeneoyj,upmkymmeneoyj,1,213800EC6PW5VU4J9U64
universitatstuttgart,universitatstuttgart,1,391200K1WDTGBFGTAJ44
ultratechcement ltd,ultratechcement ltd,1,335800PC9O9B4BQHG814
ujaasenergy ltd,ujaasenergy ltd,1,335800PU1WHE6EAT2E23
uniperuk ltd,uniperuk ltd,1,5493007FIFU0H41DKI03
unselectric inc,unselectric inc,1,0HHVF3BMNBQCDE68YY36
ugidev co,ugidev co,1,54930031C3E2WIF0DJ27
universityofcincinnati,universityofcincinnati,1,549300E0RD3ICJ858L23
unitedstatessugar corp,unitedstatessugar corp,1,549300VV3SF28T3NK585
ugienergyservices llc,ugienergyservices llc,1,5493001O7RUKEUP5XR11
universityofnewmexico,universityofnewmexico,1,549300WZXG6PIBC7KB43
upperpeninsulapower co,upperpeninsulapower co,1,549300UW6HD3UIG70Y90
usgeothermal inc,usgeothermal inc,1,5493007WBUHE3UC53468
utahmunicipalpoweragency,utahmunicipalpoweragency,1,549300ZRZ5YVJ6KNNV32
unisea inc,unisea inc,1,549300O045XJ3BHF0C37
universityoforegon,universityoforegon,1,549300FHOP2K4GYRPY40
universityofsanfrancisco,universityofsanfrancisco,1,549300V706NBCI2JBW65
universityparkenergy llc,universityparkenergy llc,1,549300MMAN4R1VBY5V72
universityofalaska,universityofalaska,1,549300HX0P0XT4OEJZ25
universityofrochester,universityofrochester,1,549300PEMUZY5D3ZXQ58
universityofwashington,universityofwashington,1,T8YS5W0N70BYCTHPA429
unitedtherapeutics corp,unitedtherapeutics corp,1,5299005C4HZL4UWROC14
volstahl gmbh,volstahl gmbh,1,3912001816L2CZX2CX78
varnawind lp,varnawind lp,1,54930017I68E7AIENV36
vinelandpower inc,vinelandpower inc,1,549300XNE6U21PAXTI03
veoliaceskarepublika as,veoliaceskarepublika as,1,315700IJ39O4J6NGER57
vavrinecuj as,vavrinecuj as,1,3157002X18PRL8MP6788
vsolar as,vsolar as,1,315700X4W1AJ9DC4J309
vavrinecenergy as,vavrinecenergy as,1,315700I2SNY3Y2K7XE68
vindenergiaps,vindenergiaps,1,549300HW0Y599W7IIS21
vantaanenergiaoy,vantaanenergiaoy,1,7437005HSSQJYGIKV769
vaskiluodonvoimaoy,vaskiluodonvoimaoy,1,743700JXM6YC22DK2P04
vasakraftwerkepoolgmbhcokg,vasakraftwerkepoolgmbhcokg,1,529900WD7RNKBCRM1O72
vivekpharmachemindia ltd,vivekpharmachemindia ltd,1,3358006TBX636JQJFZ83
valoritzacionsagroramadereslesgarriguessl,valoritzacionsagroramadereslesgarriguessl,1,959800H0LWD57V9MF827
viesgogeneracionsl,viesgogeneracionsl,1,959800Q2DQKQWN17CD97
viesgorenovablesslu,viesgorenovablesslu,1,95980020140005973922
virandelsl,virandelsl,1,959800VSUY7QVVLAV120
vattenfallwindpower ltd,vattenfallwindpower ltd,1,5493007UV4620TZQ7C05
vpiimminghamllp,vpiimminghamllp,1,5493002B56760BV6PP38
viridityenergysolutions inc,viridityenergysolutions inc,1,9845009951403F9E5B81
virginiaelectricpower co,virginiaelectricpower co,1,CQKUMNNZVDJLRYV2PT43
verso corp,verso corp,1,549300FODXCTQ8DGT594
vermontpublicpowersupplyauthority,vermontpublicpowersupplyauthority,1,549300V11C82DM00JH74
valentinewind llc,valentinewind llc,1,549300ZQORB6K8TSOG88
valleyqueencheesefactory inc,valleyqueencheesefactory inc,1,YLH8KTQH2CN1KVV5XL79
vickersfarm llc,vickersfarm llc,1,549300MZTYLJ12M8NM79
victoriawle lp,victoriawle lp,1,549300UQZBW2178GUB21
vitroflatglass llc,vitroflatglass llc,1,5493007F3Y2OFBFCC309
vermillionpower llc,vermillionpower llc,1,549300ITXSFR334WZ167
westfrasermills ltd,westfrasermills ltd,1,549300EVSDWRVHUSS869
webwindenergie ag,webwindenergie ag,1,5299006Z443RSX9FQ858
wpdspringwoodwind inc,wpdspringwoodwind inc,1,529900I4233HEN6USK86
wainfleetwindenergy inc,wainfleetwindenergy inc,1,5493002Q2AHZL6V7GS37
westwindsorpower,westwindsorpower,1,549300NLDVV1CULNHQ71
wpdwhittingtonwind inc,wpdwhittingtonwind inc,1,529900YUEC1LHYX16D73
windsorsolar lp,windsorsolar lp,1,549300W5R1RU0REDCX35
will as,will as,1,549300ZX17PKQQB8AQ77
wackerchemie ag,wackerchemie ag,1,0NURKC5Q3CJYZPPK5046
wswenergiewasser ag,wswenergiewasser ag,1,529900ALT8K1P8IUP494
windmw gmbh,windmw gmbh,1,529900AVZMC347ZHZX37
westcoastpapermills ltd,westcoastpapermills ltd,1,335800L5PBYRF2OUG772
wrexhamcountyboroughcouncil,wrexhamcountyboroughcouncil,1,213800E41EKDDOHO9Z17
westsussexcountycouncil,westsussexcountycouncil,1,549300Q2HX0M7C1FRH98
wisconsinpublicservice corp,wisconsinpublicservice corp,1,549300BJRHJVYNUMQZ30
wisconsinpowerlight co,wisconsinpowerlight co,1,56FUEETDUASHK47TGL77
wisconsinelectricpower co,wisconsinelectricpower co,1,AENKIFMULUAWOUU8Q584
westernmassachusettselectric co,westernmassachusettselectric co,1,5493003IAYN5YDLS1728
whiteoaksolarenergy llc,whiteoaksolarenergy llc,1,549300MK7PGCJ6O2KN32
wtoffshore inc,wtoffshore inc,1,549300Q7EOY2YIO3YK85
walleyepower llc,walleyepower llc,1,54930075P85IZ02KXD38
wastemanagement inc,wastemanagement inc,1,549300YX8JIID70NFS41
wppienergy,wppienergy,1,5493000UBF6PCV5RXZ13
wrtgcsolargeniv llc,wrtgcsolargeniv llc,1,5493003820G7PP12HY21
waihonunorth llc,waihonunorth llc,1,549300JSCN8TREFPTZ05
waihonusouth llc,waihonusouth llc,1,5493008AMMA5TLDLEQ42
wallingfordenergy llc,wallingfordenergy llc,1,5493003F9RLTGTPTN128
watersidepower llc,watersidepower llc,1,549300TNL6S6WZMNTL54
wellesleycollege,wellesleycollege,1,549300MA5T11KQK0IH96
wellonsfarm llc,wellonsfarm llc,1,549300OFCWWNWC349R58
wesleyanuniversity,wesleyanuniversity,1,MR0KVN5WYB7MX4TE2T37
westdeptfordenergy llc,westdeptfordenergy llc,1,549300YIXY58GQWOYM86
westwardseafoods inc,westwardseafoods inc,1,549300IFARBNNI6USI76
whitecrossfarm llc,whitecrossfarm llc,1,549300N1LWB24U6EIT35
whiteoaksolar llc,whiteoaksolar llc,1,5493007TTCB9XGX8VJ19
whitestreetrenewables llc,whitestreetrenewables llc,1,549300P4ODYFY2U0ND63
wildwoodsolarillc,wildwoodsolarillc,1,549300LY5F6BMRKV0U72
williambeaumonthospital,williambeaumonthospital,1,549300K75BD5MD22Z475
willowspringswindfarm llc,willowspringswindfarm llc,1,549300HLOJDV9GDG8H69
wilsonfarmone llc,wilsonfarmone llc,1,549300T4QMX0028EXD63
wisecountypowerco llc,wisecountypowerco llc,1,549300BWYE8BTQRSGD98
wolfhollowipower llc,wolfhollowipower llc,1,5493000QDD5JDSOSIE11
wolfrunenergy llc,wolfrunenergy llc,1,549300CPRVQU023QOT56
ypfenergiaelectrica sa,ypfenergiaelectrica sa,1,5493002XN8FRTYQLR778
yorkenergycentre lp,yorkenergycentre lp,1,549300KPJSV8WKZ1MP84
yorkhavenpowerco llc,yorkhavenpowerco llc,1,549300467K0TD2Z50713
zapp ag,zapp ag,1,529900V2LKG5YY5TGC21
zellstoffpapierfabrikrosenthal gmbh,zellstoffpapierfabrikrosenthal gmbh,1,391200LSMFA4QULGJB67
zweckverbandabfallverwertungsudostbayern,zweckverbandabfallverwertungsudostbayern,1,3912001FYDS0HG5BII28
zweckverbandmullverwertungschwandorf,zweckverbandmullverwertungschwandorf,1,529900F4CMFH4KNAJC92
zffriedrichshafen ag,zffriedrichshafen ag,1,529900CAYOWB8YIG7X25
zellstoffstendal gmbh,zellstoffstendal gmbh,1,5299005MA80Z6U1BSB04
